Timestamp,Actual Az.,Actual El.,Commanded Az.,Commanded El.,Autotrack Status,Antenna Control Unit Selected Rcvr Strength (dB),Antenna Control Unit X-Band Strength (dB),Antenna Control Unit S-LHC Strength (dB),Antenna Control Unit S-RHC Strength (dB),Antenna Control Unit Rcvr 4 Strength (dB),S-Band LHCP VTR Tracking Receiver  Strength (dB),S-Band RHCP VTR Tracking Receiver  Strength (dB),Cortex CRT-XL 1 IFR1 Eb/N0 Strength (dB),Cortex CRT-XL 1 IFR2 Eb/N0 Strength (dB),Cortex CRT-XL 1 TMUB Eb/N0 Strength (dB),Cortex CRT-XL 2 IFR1 Eb/N0 Strength (dB),Cortex CRT-XL 2 IFR2 Eb/N0 Strength (dB),Cortex CRT-XL 2 TMUB Eb/N0 Strength (dB),X-Band VTR Tracking Receiver  Strength (dB),Cortex HDR-XXL 1 DMU1 I Eb/N0 Strength (dB),Cortex HDR-XXL 1 DMU1 Q Eb/N0 Strength (dB),Cortex HDR-XXL 2 DMU1 I Eb/N0 Strength (dB),Cortex HDR-XXL 2 DMU1 Q Eb/N0 Strength (dB),S-Band LHCP VTR Tracking Receiver Status,S-Band RHCP VTR Tracking Receiver Status,Cortex CRT-XL 1 IFR1 PLL Status,Cortex CRT-XL 1 IFR1 Bit Sync,Cortex CRT-XL 1 IFR2 PLL Status,Cortex CRT-XL 1 IFR2 Bit Sync,Cortex CRT-XL 1 IFR3 PLL Status,Cortex CRT-XL 1 TMUA PSK Demod,Cortex CRT-XL 1 TMUA Frame Sync,Cortex CRT-XL 1 TMUA Viterbi,Cortex CRT-XL 1 TMUB PSK Demod,Cortex CRT-XL 1 TMUB Bit Sync,Cortex CRT-XL 1 TMUB Frame Sync,Cortex CRT-XL 1 TMUB Viterbi,Cortex CRT-XL 2 IFR1 PLL Status,Cortex CRT-XL 2 IFR1 Bit Sync,Cortex CRT-XL 2 IFR2 PLL Status,Cortex CRT-XL 2 IFR2 Bit Sync,Cortex CRT-XL 2 IFR3 PLL Status,Cortex CRT-XL 2 TMUA PSK Demod,Cortex CRT-XL 2 TMUA Frame Sync,Cortex CRT-XL 2 TMUA Viterbi,Cortex CRT-XL 2 TMUB PSK Demod,Cortex CRT-XL 2 TMUB Bit Sync,Cortex CRT-XL 2 TMUB Frame Sync,Cortex CRT-XL 2 TMUB Viterbi,X-Band VTR Tracking Receiver Status,Cortex HDR-XXL 1 DMU1 Carrier,Cortex HDR-XXL 1 DMU1 Bit Sync,Cortex HDR-XXL 1 DMU1 Bit Sync Q,Cortex HDR-XXL 1 DMU1 Viterbi,Cortex HDR-XXL 1 DMU1 Viterbi Q,Cortex HDR-XXL 1 DMX1 Frame Sync,Cortex HDR-XXL 1 DPU1 Frame Sync,Cortex HDR-XXL 2 DMU1 Carrier,Cortex HDR-XXL 2 DMU1 Bit Sync,Cortex HDR-XXL 2 DMU1 Bit Sync Q,Cortex HDR-XXL 2 DMU1 Viterbi,Cortex HDR-XXL 2 DMU1 Viterbi Q,Cortex HDR-XXL 2 DMX1 Frame Sync,Cortex HDR-XXL 2 DPU1 Frame Sync,PTP 1 Input 1 Status,PTP 1 Input 2 Status,PTP 1 Input 3 Status,PTP 1 Input 4 Status,PTP 1 Input 5 Status,PTP 2 Input 1 Status,PTP 2 Input 2 Status,PTP 2 Input 3 Status,PTP 2 Input 4 Status,PTP 2 Input 5 Status,Antenna Control Unit Selected Rcvr Strength (dBm),Antenna Control Unit X-Band Strength (dBm),Antenna Control Unit S-LHC Strength (dBm),Antenna Control Unit S-RHC Strength (dBm),Antenna Control Unit Rcvr 4 Strength (dBm),S-Band LHCP VTR Tracking Receiver Strength (dBm),S-Band RHCP VTR Tracking Receiver Strength (dBm),Cortex CRT-XL 1 IFR1 IF Level Strength (dBm),Cortex CRT-XL 1 IFR2 IF Level Strength (dBm),Cortex CRT-XL 1 IFR3 IF Level Strength (dBm),Cortex CRT-XL 2 IFR1 IF Level Strength (dBm),Cortex CRT-XL 2 IFR2 IF Level Strength (dBm),Cortex CRT-XL 2 IFR3 IF Level Strength (dBm),X-Band VTR Tracking Receiver Strength (dBm),Cortex HDR-XXL 1 DMU1 IF Level Strength (dBm),Cortex HDR-XXL 2 DMU1 IF Level Strength (dBm)
2024 235 19:06:12,   9.286, 83.146,  9.286, 83.146,0,  0.2, -0.1,  0.1,  0.2, -0.0, -0.5, -0.3, -128.0, -11.9, -4.2, -128.0, -128.0, -4.2, -0.3, -8.4, -8.7, -7.6, -5.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -106.8, -107.1, -106.9, -106.8, -107.0, -135.5, -129.3, -128.0, -70.6, -128.0, -128.0, -128.0, -128.0, -119.3, -76.5, -74.3
2024 235 19:06:13,  14.313, 83.146, 14.313, 83.146,0,  0.2, -0.0,  0.1,  0.2, -0.0, -0.5, -0.3, -9.2, -128.0, -4.1, -128.0, -128.0, -4.3, -0.3, -8.4, -8.7, -7.6, -5.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -106.8, -107.1, -106.9, -106.8, -107.0, -135.5, -129.3, -73.5, -128.0, -128.0, -128.0, -128.0, -128.0, -119.3, -76.5, -74.3
2024 235 19:06:14,  18.825, 83.146, 18.825, 83.146,0,  0.2, -0.0,  0.1,  0.2, -0.0, -0.5, -0.3, -128.0, -128.0, -4.2, -5.8, -25.7, -4.1, -0.3, -8.4, -8.7, -7.6, -5.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -106.8, -107.0, -106.9, -106.8, -107.0, -135.5, -129.3, -128.0, -128.0, -128.0, -73.1, -70.3, -128.0, -119.3, -76.5, -74.3
2024 235 19:06:15,  23.830, 83.146, 23.830, 83.146,0,  0.1, -0.1, -0.1,  0.1,  0.0, -0.5, -0.3, -128.0, -128.0, -4.1, -128.0, -128.0, -4.1, -0.3, -8.4, -8.7, -7.6, -5.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -106.9, -107.1, -107.1, -106.9, -107.0, -135.5, -129.3, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -119.3, -76.5, -74.3
2024 235 19:06:16,  28.837, 83.146, 28.837, 83.146,0,  0.2, -0.1,  0.1,  0.2,  0.0, -0.5, -0.3, -8.3, -128.0, -4.0, -26.6, -18.0, -4.2, -0.3, -9.0, -8.7, -6.8, -5.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -106.9, -107.1, -106.9, -106.9, -107.0, -135.5, -129.3, -74.5, -128.0, -128.0, -74.6, -71.0, -128.0, -119.3, -76.3, -74.4
2024 235 19:06:17,  33.841, 83.146, 33.841, 83.146,0,  0.2, -0.0, -0.0,  0.2,  0.0, -0.5, -0.3, -26.5, -128.0, -4.1, -18.2, -128.0, -4.2, -0.3, -9.0, -8.7, -6.8, -5.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -106.8, -107.1, -107.0, -106.8, -107.0, -135.5, -129.3, -73.9, -128.0, -128.0, -73.9, -128.0, -128.0, -119.3, -76.3, -74.4
2024 235 19:06:18,  38.840, 83.146, 38.840, 83.146,0,  0.1, -0.1, -0.1,  0.1,  0.0, -0.5, -0.3, -128.0, -128.0, -4.1, -128.0, -128.0, -4.2, -0.3, -9.0, -8.7, -6.8, -5.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -106.9, -107.1, -107.1, -106.9, -107.0, -135.5, -129.3, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -119.3, -76.3, -74.4
2024 235 19:06:19,  43.334, 83.146, 43.334, 83.146,0,  0.1, -0.1, -0.1,  0.1,  0.0, -0.3, -0.1, -128.0, -12.3, -4.2, -128.0, -128.0, -4.3,  0.0, -9.0, -8.7, -6.8, -5.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -106.9, -107.1, -107.1, -106.9, -107.0, -135.3, -129.1, -128.0, -70.7, -128.0, -128.0, -128.0, -128.0, -119.0, -76.3, -74.4
2024 235 19:06:20,  48.337, 83.146, 48.337, 83.146,0,  0.2, -0.0, -0.0,  0.2,  0.0, -0.3, -0.1, -128.0, -16.8, -4.3, -128.0, -128.0, -4.2,  0.0, -9.0, -8.7, -6.8, -5.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -106.9, -107.1, -107.0, -106.9, -107.0, -135.3, -129.1, -128.0, -69.9, -128.0, -128.0, -128.0, -128.0, -119.0, -76.3, -74.4
2024 235 19:06:21,  53.339, 83.146, 53.339, 83.146,0,  0.1, -0.0, -0.0,  0.1,  0.0, -0.3, -0.1, -128.0, -128.0, -4.2, -128.0, -128.0, -4.3,  0.0, -6.7, -7.2, -6.5, -5.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -106.9, -107.0, -107.0, -106.9, -107.0, -135.3, -129.1, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -119.0, -76.4, -74.4
2024 235 19:06:22,  58.839, 83.146, 58.839, 83.146,0,  0.1, -0.1, -0.0,  0.1,  0.0, -0.3, -0.1, -128.0, -15.3, -4.0, -128.0, -128.0, -4.3,  0.0, -6.7, -7.2, -6.5, -5.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -106.9, -107.1, -107.0, -106.9, -107.0, -135.3, -129.1, -128.0, -70.0, -128.0, -128.0, -128.0, -128.0, -119.0, -76.4, -74.4
2024 235 19:06:23,  63.838, 83.146, 63.838, 83.146,0,  0.1, -0.0,  0.0,  0.1,  0.0, -0.3, -0.1, -5.0, -128.0, -4.2, -128.0, -128.0, -4.1,  0.0, -6.7, -7.2, -6.5, -5.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -106.9, -107.0, -107.0, -106.9, -107.0, -135.3, -129.1, -74.5, -128.0, -128.0, -128.0, -128.0, -128.0, -119.0, -76.4, -74.4
2024 235 19:06:24,  68.834, 83.146, 68.834, 83.146,0,  0.1, -0.0,  0.1,  0.1, -0.0, -0.0, -0.0, -13.6, -128.0, -4.2, -128.0, -128.0, -4.2,  0.0, -6.7, -7.2, -6.5, -5.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -106.9, -107.0, -107.0, -106.9, -107.0, -135.0, -129.0, -74.2, -128.0, -128.0, -128.0, -128.0, -128.0, -119.0, -76.4, -74.4
2024 235 19:06:25,  74.333, 83.146, 74.333, 83.146,0,  0.2, -0.0, -0.0,  0.2,  0.0, -0.0, -0.0, -128.0, -128.0, -4.1, -10.4, -128.0, -4.2,  0.0, -6.7, -7.2, -6.5, -5.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -106.8, -107.0, -107.0, -106.8, -107.0, -135.0, -129.0, -128.0, -128.0, -128.0, -73.3, -128.0, -128.0, -119.0, -76.4, -74.4
2024 235 19:06:26,  78.833, 83.146, 78.833, 83.146,0,  0.1, -0.0, -0.0,  0.1,  0.0, -0.0, -0.0, -128.0, -128.0, -4.1, -128.0, -128.0, -4.1,  0.0, -8.5, -6.1, -8.5, -3.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -106.9, -107.0, -107.0, -106.9, -107.0, -135.0, -129.0, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -119.0, -76.4, -74.3
2024 235 19:06:27,  83.793, 83.146, 83.793, 83.146,0,  0.1, -0.0,  0.0,  0.1,  0.0, -0.0, -0.0, -128.0, -11.8, -4.1, -7.0, -128.0, -4.3,  0.0, -8.5, -6.1, -8.5, -3.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -106.9, -107.0, -107.0, -106.9, -107.0, -135.0, -129.0, -128.0, -69.9, -128.0, -74.4, -128.0, -128.0, -119.0, -76.4, -74.3
2024 235 19:06:28,  86.899, 83.146, 86.899, 83.146,0,  0.1, -0.0, -0.1,  0.1,  0.0, -0.0, -0.0, -7.2, -26.5, -4.3, -128.0, -128.0, -4.3,  0.0, -8.5, -6.1, -8.5, -3.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -106.9, -107.0, -107.1, -106.9, -107.0, -135.0, -129.0, -73.2, -70.0, -128.0, -128.0, -128.0, -128.0, -119.0, -76.4, -74.3
2024 235 19:06:29,  87.139, 83.146, 87.139, 83.146,0,  0.1, -0.0, -0.1,  0.1,  0.0, -0.1, -0.1, -14.2, -128.0, -4.1, -128.0, -128.0, -4.2,  0.0, -8.5, -6.1, -8.5, -3.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -106.9, -107.1, -107.1, -106.9, -107.0, -135.2, -129.1, -73.3, -128.0, -128.0, -128.0, -128.0, -128.0, -119.0, -76.4, -74.3
2024 235 19:06:30,  86.542, 83.146, 86.542, 83.146,0,  0.1, -0.0, -0.0,  0.1,  0.0, -0.1, -0.1, -128.0, -128.0, -4.1, -128.0, -128.0, -4.1,  0.0, -8.5, -6.1, -8.5, -3.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -106.9, -107.0, -107.0, -106.9, -107.0, -135.2, -129.1, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -119.0, -76.4, -74.3
2024 235 19:06:31,  86.427, 83.146, 86.427, 83.146,0,  0.1, -0.0,  0.0,  0.1,  0.0, -0.1, -0.1, -128.0, -128.0, -4.1, -128.0, -128.0, -4.2,  0.0, -8.5, -8.2, -7.2, -5.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -106.9, -107.0, -107.0, -106.9, -107.0, -135.2, -129.1, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -119.0, -76.5, -74.3
2024 235 19:06:32,  86.414, 83.146, 86.414, 83.146,0,  0.1, -0.0, -0.0,  0.1,  0.0, -0.1, -0.1, -128.0, -128.0, -4.2, -128.0, -128.0, -4.2,  0.0, -8.5, -8.2, -7.2, -5.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -106.9, -107.0, -107.1, -106.9, -107.0, -135.2, -129.1, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -119.0, -76.5, -74.3
2024 235 19:06:33,  86.414, 83.146, 86.414, 83.146,0,  0.1, -0.1,  0.0,  0.1,  0.0, -0.1, -0.1, -128.0, -128.0, -4.2, -128.0, -19.8, -4.2,  0.0, -8.5, -8.2, -7.2, -5.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -106.9, -107.1, -107.0, -106.9, -107.0, -135.2, -129.1, -128.0, -128.0, -128.0, -128.0, -69.7, -128.0, -119.0, -76.5, -74.3
2024 235 19:06:34,  86.414, 83.146, 86.414, 83.146,0,  0.1, -0.1, -0.1,  0.1,  0.0, -0.1, -0.1, -128.0, -17.6, -4.0, -128.0, -128.0, -4.1,  0.0, -8.5, -8.2, -7.2, -5.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -106.9, -107.1, -107.1, -106.9, -107.0, -135.2, -129.0, -128.0, -69.5, -128.0, -128.0, -128.0, -128.0, -119.0, -76.5, -74.3
2024 235 19:06:35,  86.414, 83.146, 86.414, 83.146,0,  0.0, -0.1, -0.1,  0.0,  0.0, -0.1, -0.1, -128.0, -128.0, -4.0, -128.0, -128.0, -4.1,  0.0, -8.5, -8.2, -7.2, -5.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -107.0, -107.1, -107.1, -107.0, -107.0, -135.2, -129.0, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -119.0, -76.5, -74.3
2024 235 19:06:36,  86.414, 83.146, 86.414, 83.146,0,  0.1, -0.0, -0.1,  0.1,  0.0, -0.1, -0.1, -11.2, -128.0, -4.2, -128.0, -128.0, -4.1,  0.0, -8.5, -8.1, -7.2, -5.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -106.9, -107.0, -107.1, -106.9, -107.0, -135.2, -129.0, -73.2, -128.0, -128.0, -128.0, -128.0, -128.0, -119.0, -76.4, -74.3
2024 235 19:06:37,  86.414, 83.146, 86.414, 83.146,0,  0.2, -0.0, -0.1,  0.2,  0.0, -0.1, -0.1, -128.0, -128.0, -4.3, -128.0, -128.0, -4.2,  0.0, -8.5, -8.1, -6.5, -6.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -106.8, -107.0, -107.1, -106.8, -107.0, -135.2, -129.0, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -119.0, -76.4, -74.4
2024 235 19:06:38,  86.414, 83.146, 86.414, 83.146,0,  0.1, -0.0, -0.2,  0.1, -0.0, -0.1, -0.1, -128.0, -26.6, -4.1, -128.0, -128.0, -4.1,  0.0, -8.5, -8.1, -6.5, -6.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -106.9, -107.0, -107.2, -106.9, -107.0, -135.2, -129.0, -128.0, -69.6, -128.0, -128.0, -128.0, -128.0, -119.0, -76.4, -74.4
2024 235 19:06:39,  86.415, 83.146, 86.415, 83.146,0,  0.2, -0.0, -0.0,  0.2,  0.0, -0.1, -0.1, -128.0, -128.0, -4.1, -128.0, -128.0, -4.1,  0.0, -8.5, -8.1, -6.5, -6.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -106.9, -107.0, -107.1, -106.9, -107.0, -135.1, -129.1, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -119.0, -76.4, -74.4
2024 235 19:06:40,  86.417, 83.146, 86.417, 83.146,0,  0.1, -0.0, -0.1,  0.1,  0.0, -0.1, -0.1, -128.0, -11.3, -4.2, -128.0, -128.0, -4.2,  0.0, -8.5, -8.1, -6.5, -6.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -106.9, -107.1, -107.1, -106.9, -107.0, -135.1, -129.1, -128.0, -69.6, -128.0, -128.0, -128.0, -128.0, -119.0, -76.4, -74.4
2024 235 19:06:41,  86.417, 83.114,179.304,  0.000,0,  0.1, -0.0, -0.1,  0.1,  0.0, -0.1, -0.1, -128.0, -128.0, -4.2, -128.0, -128.0, -4.2,  0.0, -7.1, -5.2, -7.9, -7.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -107.0, -107.1, -107.1, -107.0, -107.0, -135.1, -129.1, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -119.0, -76.4, -74.3
2024 235 19:06:42,  85.220, 79.596,179.304,  0.000,0,  0.1, -0.1, -0.1,  0.1,  0.0, -0.1, -0.1, -128.0, -128.0, -4.2, -128.0, -128.0, -4.2,  0.0, -7.1, -5.2, -7.9, -7.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -107.0, -107.1, -107.1, -107.0, -107.0, -135.1, -129.1, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -119.0, -76.4, -74.3
2024 235 19:06:43,  79.950, 72.604,179.304,  0.000,0,  0.0, -0.0,  0.2,  0.0,  0.0, -0.1, -0.1, -128.0, -128.0, -4.1, -128.0, -128.0, -4.1,  0.0, -7.1, -5.2, -7.9, -7.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -107.0, -107.0, -106.8, -107.0, -107.0, -135.1, -129.1, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -119.0, -76.4, -74.3
2024 235 19:06:44,  73.585, 65.768,179.304,  0.000,0,  0.0, -0.0, -0.5,  0.0,  0.0, -0.2, -0.2, -128.0, -128.0, -4.1, -128.0, -128.0, -4.3,  0.0, -7.1, -5.2, -7.9, -7.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -107.0, -107.0, -107.5, -107.0, -107.0, -135.2, -129.2, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -119.0, -76.4, -74.3
