Timestamp,Actual Az.,Actual El.,Commanded Az.,Commanded El.,Autotrack Status,Antenna Control Unit Selected Rcvr Strength (dB),Antenna Control Unit X-Band Strength (dB),Antenna Control Unit S-LHC Strength (dB),Antenna Control Unit S-RHC Strength (dB),Antenna Control Unit Rcvr 4 Strength (dB),S-Band LHCP VTR Tracking Receiver  Strength (dB),S-Band RHCP VTR Tracking Receiver  Strength (dB),Cortex CRT-XL 1 IFR1 Eb/N0 Strength (dB),Cortex CRT-XL 1 IFR2 Eb/N0 Strength (dB),Cortex CRT-XL 1 TMUB Eb/N0 Strength (dB),Cortex CRT-XL 2 IFR1 Eb/N0 Strength (dB),Cortex CRT-XL 2 IFR2 Eb/N0 Strength (dB),Cortex CRT-XL 2 TMUB Eb/N0 Strength (dB),X-Band VTR Tracking Receiver  Strength (dB),Cortex HDR-XXL 1 DMU1 I Eb/N0 Strength (dB),Cortex HDR-XXL 1 DMU1 Q Eb/N0 Strength (dB),Cortex HDR-XXL 2 DMU1 I Eb/N0 Strength (dB),Cortex HDR-XXL 2 DMU1 Q Eb/N0 Strength (dB),S-Band LHCP VTR Tracking Receiver Status,S-Band RHCP VTR Tracking Receiver Status,Cortex CRT-XL 1 IFR1 PLL Status,Cortex CRT-XL 1 IFR1 Bit Sync,Cortex CRT-XL 1 IFR2 PLL Status,Cortex CRT-XL 1 IFR2 Bit Sync,Cortex CRT-XL 1 IFR3 PLL Status,Cortex CRT-XL 1 TMUA PSK Demod,Cortex CRT-XL 1 TMUA Frame Sync,Cortex CRT-XL 1 TMUA Viterbi,Cortex CRT-XL 1 TMUB PSK Demod,Cortex CRT-XL 1 TMUB Bit Sync,Cortex CRT-XL 1 TMUB Frame Sync,Cortex CRT-XL 1 TMUB Viterbi,Cortex CRT-XL 2 IFR1 PLL Status,Cortex CRT-XL 2 IFR1 Bit Sync,Cortex CRT-XL 2 IFR2 PLL Status,Cortex CRT-XL 2 IFR2 Bit Sync,Cortex CRT-XL 2 IFR3 PLL Status,Cortex CRT-XL 2 TMUA PSK Demod,Cortex CRT-XL 2 TMUA Frame Sync,Cortex CRT-XL 2 TMUA Viterbi,Cortex CRT-XL 2 TMUB PSK Demod,Cortex CRT-XL 2 TMUB Bit Sync,Cortex CRT-XL 2 TMUB Frame Sync,Cortex CRT-XL 2 TMUB Viterbi,X-Band VTR Tracking Receiver Status,Cortex HDR-XXL 1 DMU1 Carrier,Cortex HDR-XXL 1 DMU1 Bit Sync,Cortex HDR-XXL 1 DMU1 Bit Sync Q,Cortex HDR-XXL 1 DMU1 Viterbi,Cortex HDR-XXL 1 DMU1 Viterbi Q,Cortex HDR-XXL 1 DMX1 Frame Sync,Cortex HDR-XXL 1 DPU1 Frame Sync,Cortex HDR-XXL 2 DMU1 Carrier,Cortex HDR-XXL 2 DMU1 Bit Sync,Cortex HDR-XXL 2 DMU1 Bit Sync Q,Cortex HDR-XXL 2 DMU1 Viterbi,Cortex HDR-XXL 2 DMU1 Viterbi Q,Cortex HDR-XXL 2 DMX1 Frame Sync,Cortex HDR-XXL 2 DPU1 Frame Sync,PTP 1 Input 1 Status,PTP 1 Input 2 Status,PTP 1 Input 3 Status,PTP 1 Input 4 Status,PTP 1 Input 5 Status,PTP 2 Input 1 Status,PTP 2 Input 2 Status,PTP 2 Input 3 Status,PTP 2 Input 4 Status,PTP 2 Input 5 Status,Antenna Control Unit Selected Rcvr Strength (dBm),Antenna Control Unit X-Band Strength (dBm),Antenna Control Unit S-LHC Strength (dBm),Antenna Control Unit S-RHC Strength (dBm),Antenna Control Unit Rcvr 4 Strength (dBm),S-Band LHCP VTR Tracking Receiver Strength (dBm),S-Band RHCP VTR Tracking Receiver Strength (dBm),Cortex CRT-XL 1 IFR1 IF Level Strength (dBm),Cortex CRT-XL 1 IFR2 IF Level Strength (dBm),Cortex CRT-XL 1 IFR3 IF Level Strength (dBm),Cortex CRT-XL 2 IFR1 IF Level Strength (dBm),Cortex CRT-XL 2 IFR2 IF Level Strength (dBm),Cortex CRT-XL 2 IFR3 IF Level Strength (dBm),X-Band VTR Tracking Receiver Strength (dBm),Cortex HDR-XXL 1 DMU1 IF Level Strength (dBm),Cortex HDR-XXL 2 DMU1 IF Level Strength (dBm)
2024 234 12:40:51, 200.645,  4.446,200.645,  4.446,0, 25.8, 25.8, -4.6,  0.5,  0.0,  0.4,  0.3, -128.0, -26.5, -4.2, -128.0, -128.0, -4.3, 27.5, 17.5, 20.5, 17.7, 20.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -81.2, -81.2, -111.6, -106.6, -107.0, -128.6, -128.7, -128.0, -71.8, -128.0, -128.0, -128.0, -128.0, -91.5, -24.1, -23.5
2024 234 12:40:52, 200.652,  4.376,200.651,  4.375,0, 27.9, 27.9, -4.6,  0.5,  0.0,  0.4,  0.3, -128.0, -17.5, -4.2, -128.0, -27.0, -4.2, 27.5, 17.4, 20.4, 17.6, 20.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -79.1, -79.1, -111.6, -106.5, -107.0, -128.6, -128.7, -128.0, -72.0, -128.0, -128.0, -71.8, -128.0, -91.5, -23.2, -22.7
2024 234 12:40:53, 200.657,  4.305,200.658,  4.306,0, 26.4, 26.4, -4.6,  0.5,  0.0,  0.4,  0.3, -128.0, -128.0, -4.1, -128.0, -24.4, -4.2, 27.1, 17.4, 20.4, 17.6, 20.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -80.6, -80.6, -111.6, -106.5, -107.0, -128.6, -128.7, -128.0, -128.0, -128.0, -128.0, -71.8, -128.0, -92.0, -23.2, -22.7
2024 234 12:40:54, 200.664,  4.236,200.664,  4.236,0, 27.5, 27.5, -4.5,  0.5,  0.0,  0.4,  0.3, -128.0, -128.0, -4.1, -128.0, -128.0, -4.1, 27.1, 17.4, 20.4, 17.6, 20.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -79.5, -79.5, -111.5, -106.5, -107.0, -128.6, -128.7, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -92.0, -23.2, -22.7
2024 234 12:40:55, 200.670,  4.167,200.670,  4.166,0, 26.7, 26.7, -4.5,  0.5,  0.0,  0.4,  0.3, -128.0, -128.0, -4.1, -128.0, -10.8, -4.0, 27.1, 17.4, 20.4, 17.6, 20.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -80.3, -80.3, -111.5, -106.5, -107.0, -128.6, -128.7, -128.0, -128.0, -128.0, -128.0, -71.8, -128.0, -92.0, -23.2, -22.7
2024 234 12:40:56, 200.676,  4.097,200.676,  4.097,0, 27.1, 27.1, -4.6,  0.6,  0.0,  0.4,  0.3, -128.0, -26.6, -4.0, -128.0, -128.0, -4.0, 27.1, 17.4, 20.4, 17.6, 20.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -79.9, -79.9, -111.6, -106.5, -107.0, -128.6, -128.7, -128.0, -71.9, -128.0, -128.0, -128.0, -128.0, -92.0, -23.2, -22.7
2024 234 12:40:57, 200.682,  4.028,200.682,  4.028,0, 26.5, 26.5, -4.6,  0.6,  0.0,  0.4,  0.3, -128.0, -22.9, -4.1, -128.0, -128.0, -4.0, 27.1, 17.5, 20.5, 17.5, 20.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -80.6, -80.6, -111.6, -106.4, -107.0, -128.6, -128.7, -128.0, -71.9, -128.0, -128.0, -128.0, -128.0, -92.0, -24.3, -23.7
2024 234 12:40:58, 200.688,  3.959,200.688,  3.959,0, 26.7, 26.7, -4.5,  0.5,  0.0,  0.4,  0.3, -128.0, -128.0, -4.0, -128.0, -128.0, -4.1, 27.4, 17.5, 20.5, 17.5, 20.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -80.3, -80.3, -111.5, -106.5, -107.0, -128.6, -128.6, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -91.6, -24.3, -23.7
2024 234 12:40:59, 200.694,  3.891,200.694,  3.891,0, 27.8, 27.8, -4.6,  0.6,  0.0,  0.4,  0.3, -128.0, -128.0, -4.2, -128.0, -128.0, -4.2, 27.4, 17.5, 20.5, 17.5, 20.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -79.2, -79.2, -111.6, -106.4, -107.0, -128.6, -128.6, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -91.6, -24.3, -23.7
2024 234 12:41:00, 200.700,  3.824,200.700,  3.823,0, 25.9, 25.9, -4.5,  0.6,  0.0,  0.4,  0.3, -128.0, -26.8, -4.3, -128.0, -128.0, -4.3, 27.4, 17.5, 20.5, 17.5, 20.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -81.1, -81.1, -111.5, -106.4, -107.0, -128.6, -128.6, -128.0, -71.8, -128.0, -128.0, -128.0, -128.0, -91.6, -24.3, -23.7
2024 234 12:41:01, 200.707,  3.754,200.706,  3.755,0, 26.8, 26.8, -4.5,  0.7,  0.0,  0.4,  0.3, -128.0, -20.5, -4.2, -128.0, -26.6, -4.0, 27.4, 17.5, 20.5, 17.5, 20.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -80.2, -80.2, -111.5, -106.4, -107.0, -128.6, -128.6, -128.0, -71.7, -128.0, -128.0, -71.6, -128.0, -91.6, -24.3, -23.7
2024 234 12:41:02, 200.712,  3.687,200.712,  3.687,0, 27.2, 27.2, -4.5,  0.6,  0.0,  0.4,  0.3, -128.0, -128.0, -4.1, -128.0, -128.0, -4.0, 27.4, 17.1, 20.1, 17.3, 20.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -79.8, -79.8, -111.5, -106.4, -107.0, -128.6, -128.6, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -91.6, -23.9, -23.6
2024 234 12:41:03, 200.718,  3.620,200.718,  3.620,0, 28.8, 28.8, -4.5,  0.6,  0.0,  0.4,  0.4, -128.0, -128.0, -4.3, -128.0, -19.5, -4.1, 28.1, 17.1, 20.1, 17.3, 20.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -78.3, -78.3, -111.5, -106.4, -107.0, -128.6, -128.6, -128.0, -128.0, -128.0, -128.0, -71.9, -128.0, -90.9, -23.9, -23.6
2024 234 12:41:04, 200.725,  3.554,200.724,  3.553,0, 26.4, 26.4, -4.5,  0.6,  0.0,  0.4,  0.4, -128.0, -128.0, -4.2, -128.0, -128.0, -3.9, 28.1, 17.1, 20.1, 17.3, 20.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -80.6, -80.6, -111.5, -106.5, -107.0, -128.6, -128.6, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -90.9, -23.9, -23.6
2024 234 12:41:05, 200.730,  3.486,200.730,  3.486,0, 27.6, 27.6, -4.5,  0.6,  0.0,  0.4,  0.4, -128.0, -128.0, -4.3, -128.0, -128.0, -4.0, 28.1, 17.1, 20.1, 17.3, 20.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -79.4, -79.4, -111.5, -106.4, -107.0, -128.6, -128.6, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -90.9, -23.9, -23.6
2024 234 12:41:06, 200.736,  3.418,200.736,  3.419,0, 27.1, 27.1, -4.5,  0.7,  0.0,  0.4,  0.4, -128.0, -20.5, -4.2, -128.0, -128.0, -4.3, 28.1, 17.1, 20.1, 17.3, 20.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -79.9, -79.9, -111.5, -106.3, -107.0, -128.6, -128.6, -128.0, -71.6, -128.0, -128.0, -128.0, -128.0, -90.9, -23.9, -23.6
2024 234 12:41:07, 200.743,  3.353,200.742,  3.353,0, 26.7, 26.7, -4.5,  0.6,  0.0,  0.4,  0.4, -128.0, -128.0, -4.1, -128.0, -128.0, -4.1, 28.1, 17.3, 20.3, 17.4, 20.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -80.3, -80.3, -111.5, -106.4, -107.0, -128.6, -128.6, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -90.9, -25.0, -24.3
2024 234 12:41:08, 200.748,  3.288,200.748,  3.286,0, 27.4, 27.4, -4.5,  0.6,  0.0,  0.5,  0.5, -128.0, -128.0, -4.2, -128.0, -128.0, -4.2, 27.7, 17.3, 20.3, 17.4, 20.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -79.6, -79.6, -111.5, -106.4, -107.0, -128.5, -128.5, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -91.3, -25.0, -24.3
2024 234 12:41:09, 200.755,  3.221,200.754,  3.220,0, 27.2, 27.2, -4.5,  0.6,  0.0,  0.5,  0.5, -15.0, -128.0, -4.2, -128.0, -128.0, -4.2, 27.7, 17.3, 20.3, 17.4, 20.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -79.8, -79.8, -111.5, -106.4, -107.0, -128.5, -128.5, -73.3, -128.0, -128.0, -128.0, -128.0, -128.0, -91.3, -25.0, -24.3
2024 234 12:41:10, 200.760,  3.154,200.760,  3.155,0, 27.7, 27.7, -4.4,  0.7,  0.0,  0.5,  0.5, -128.0, -128.0, -4.2, -128.0, -128.0, -4.4, 27.7, 17.3, 20.3, 17.4, 20.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -79.3, -79.3, -111.4, -106.3, -107.0, -128.5, -128.5, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -91.3, -25.0, -24.3
2024 234 12:41:11, 200.766,  3.088,200.766,  3.089,0, 25.6, 25.6, -4.5,  0.6,  0.0,  0.5,  0.5, -128.0, -128.0, -4.0, -128.0, -128.0, -4.2, 27.7, 17.3, 20.3, 17.4, 20.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -81.4, -81.4, -111.5, -106.4, -107.0, -128.5, -128.5, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -91.3, -25.0, -24.3
2024 234 12:41:12, 200.772,  3.025,200.772,  3.024,0, 25.5, 25.5, -4.4,  0.7,  0.0,  0.5,  0.5, -128.0, -128.0, -4.0, -128.0, -128.0, -4.2, 27.7, 17.1, 20.1, 17.4, 20.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -81.5, -81.5, -111.4, -106.3, -107.0, -128.5, -128.5, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -91.3, -25.8, -25.2
2024 234 12:41:13, 200.778,  2.959,200.777,  2.959,0, 26.6, 26.6, -4.4,  0.6,  0.0,  0.5,  0.5, -128.0, -128.0, -4.2, -128.0, -128.0, -4.3, 25.7, 17.1, 20.1, 17.4, 20.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -80.4, -80.4, -111.5, -106.4, -107.0, -128.5, -128.5, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -93.3, -25.8, -25.2
2024 234 12:41:14, 200.783,  2.895,200.783,  2.895,0, 25.8, 25.8, -4.4,  0.6,  0.0,  0.5,  0.5, -128.0, -23.0, -4.2, -128.0, -128.0, -4.2, 25.7, 17.1, 20.1, 17.4, 20.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -81.2, -81.2, -111.4, -106.4, -107.0, -128.5, -128.5, -128.0, -71.6, -128.0, -128.0, -128.0, -128.0, -93.3, -25.8, -25.2
2024 234 12:41:15, 200.789,  2.833,200.789,  2.830,0, 26.3, 26.3, -4.4,  0.7,  0.0,  0.5,  0.5, -8.2, -128.0, -4.2, -128.0, -128.0, -4.2, 25.7, 17.1, 20.1, 17.4, 20.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -80.7, -80.7, -111.4, -106.3, -107.0, -128.5, -128.5, -73.3, -128.0, -128.0, -128.0, -128.0, -128.0, -93.3, -25.8, -25.2
2024 234 12:41:16, 200.796,  2.768,200.795,  2.766,0, 23.9, 23.9, -4.3,  0.6,  0.0,  0.5,  0.5, -128.0, -128.0, -4.2, -128.0, -128.0, -4.0, 25.7, 17.1, 20.1, 17.4, 20.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -83.1, -83.1, -111.3, -106.4, -107.0, -128.5, -128.5, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -93.3, -25.8, -25.2
2024 234 12:41:17, 200.800,  2.702,200.801,  2.702,0, 23.0, 23.0, -4.3,  0.7,  0.0,  0.5,  0.5, -13.0, -128.0, -4.2, -128.0, -128.0, -4.2, 25.7, 17.0, 20.0, 17.0, 20.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -84.0, -84.0, -111.4, -106.3, -107.0, -128.5, -128.5, -73.3, -128.0, -128.0, -128.0, -128.0, -128.0, -93.3, -29.4, -29.4
2024 234 12:41:18, 200.806,  2.638,200.806,  2.639,0, 26.7, 26.7, -4.3,  0.7,  0.0,  0.5,  0.5, -128.0, -128.0, -4.1, -128.0, -128.0, -4.2, 26.3, 17.0, 20.0, 17.0, 20.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -80.3, -80.3, -111.3, -106.3, -107.0, -128.5, -128.5, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -92.7, -29.4, -29.4
2024 234 12:41:19, 200.812,  2.576,200.812,  2.575,0, 23.5, 23.5, -4.4,  0.7,  0.0,  0.5,  0.5, -128.0, -128.0, -4.1, -128.0, -128.0, -4.1, 26.3, 17.0, 20.0, 17.0, 20.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -83.5, -83.5, -111.4, -106.3, -107.0, -128.5, -128.5, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -92.7, -29.4, -29.4
2024 234 12:41:20, 200.818,  2.507,200.819,  2.506,0, 24.0, 24.0, -4.3,  0.7,  0.0,  0.5,  0.5, -128.0, -128.0, -4.1, -128.0, -128.0, -4.2, 26.3, 17.0, 20.0, 17.0, 20.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -83.0, -83.0, -111.3, -106.3, -107.0, -128.5, -128.5, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -92.7, -29.4, -29.4
2024 234 12:41:21, 200.824,  2.443,200.824,  2.443,0, 22.2, 22.2, -4.3,  0.7,  0.0,  0.5,  0.5, -128.0, -128.0, -4.2, -128.0, -128.0, -4.2, 26.3, 17.0, 20.0, 17.0, 20.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -84.8, -84.8, -111.3, -106.3, -107.0, -128.5, -128.5, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -92.7, -29.4, -29.4
2024 234 12:41:22, 200.829,  2.380,200.830,  2.381,0, 26.2, 26.2, -4.3,  0.7,  0.0,  0.5,  0.5, -128.0, -16.4, -4.2, -128.0, -128.0, -4.1, 26.3, 16.5, 19.5, 16.6, 19.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -80.9, -80.9, -111.3, -106.3, -107.0, -128.5, -128.5, -128.0, -71.7, -128.0, -128.0, -128.0, -128.0, -92.7, -25.3, -24.9
2024 234 12:41:23, 200.836,  2.320,200.836,  2.318,0, 26.5, 26.5, -4.2,  0.7,  0.0,  0.7,  0.5, -128.0, -128.0, -4.1, -128.0, -128.0, -4.1, 26.5, 16.5, 19.5, 16.6, 19.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -80.5, -80.5, -111.2, -106.3, -107.0, -128.2, -128.5, -128.0, -128.0, -128.0, -128.0, -128.0, -128.0, -92.5, -25.3, -24.9
